tienda,pais,moneda,categoria,producto,clave_canonica,precio_raw,precio_usd,precio_eur,precio_brl,precio_mxn,precio_gbp,url_producto,fecha_extraccion,fecha_staging
Tecnosmart,Ecuador,USD,RAM,Memoria RAM DDR4 SO-DIMM Corsair Vengeance 4GB 2400MHZ – (CMSX4GXM1A2400C16),corsair 4gb ddr4 sodimm vengeance 2400mhz,$43.99 Inc. IVA,43.99,38.57,227.16,768.74,33.25,https://www.tecnosmart.com.ec/producto/ram-corsair-vengeance-4gb-2400mhz-so-dimm-c16-black-cmsx4gxm1a2400c16/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,RAM,Memoria RAM DDR5 Corsair Vengeance 16GB DDR5 4800MHZ Black – (CMK32GX5M2A4800C40),corsair 16gb ddr5 vengeance 4800mhz,$314.99 Inc. IVA,314.99,276.16,1626.58,5504.58,238.09,https://www.tecnosmart.com.ec/producto/ram-corsair-vengeance-16gb-ddr5-4800mhz-cl40-black-cmk32gx5m2a4800c40/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,RAM,Memoria RAM DDR4 Kingston 16GB 2666Mhz – (KVR26N19D8/16),kingston 16gb ddr4 2666mhz,$63.99 Inc. IVA,63.99,56.1,330.44,1118.25,48.37,https://www.tecnosmart.com.ec/producto/ram-kingston-16gb-ddr4-2666mhz-dimm-valueram-kvr26n19d8-16/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,RAM,Memoria RAM DDR4 Kingston Fury Beast 16GB 3200MHZ – (KF432C16BB/16),kingston 16gb ddr4 fury 3200mhz,$72.99 Inc. IVA,72.99,63.99,376.91,1275.53,55.17,https://www.tecnosmart.com.ec/producto/ram-kingston-fury-beast-16gb-ddr4-3200mhz-cl16-black-kf432c16bb-16/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,RAM,Memoria RAM DDR4 Kingston Value 8GB 2666Mhz – (KVR26N19S8/8),kingston 8gb ddr4 value 2666mhz,$43.99 Inc. IVA,43.99,38.57,227.16,768.74,33.25,https://www.tecnosmart.com.ec/producto/ram-kingston-8gb-ddr4-2666mhz-dimm-valueram-kvr26n19s8-8/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,RAM,Memoria RAM DDR4 HyperX Fury 8GB 3733MHz – (HX437C19FB3A/8),hyperx 8gb ddr4 fury 3733mhz,$108.99 Inc. IVA,108.99,95.55,562.81,1904.64,82.38,https://www.tecnosmart.com.ec/producto/ram-hyperx-fury-8gb-ddr4-3733mhz-cl19-hx437c19fb3a-8/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,RAM,Memoria RAM DDR4 HyperX Fury RGB 8GB 2666MHz – (HX426C16FB3A/8),hyperx 8gb ddr4 fury 2666mhz,$96.99 Inc. IVA,96.99,85.03,500.85,1694.94,73.31,https://www.tecnosmart.com.ec/producto/memoria-ram-hyperx-fury-rgb-8gb-ddr4-2666mhz-hx426c16fb3a-8/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,RAM,Memoria RAM DDR4 Kingston Fury Beast 8GB 3600MHZ – (KF436C17BB/8),kingston 8gb ddr4 fury 3600mhz,$47.99 Inc. IVA,47.99,42.07,247.82,838.64,36.27,https://www.tecnosmart.com.ec/producto/ram-kingston-fury-beast-8gb-ddr4-3600mhz-cl17-black-kf436c17bb-8/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,RAM,Memoria RAM DDR4 Kingston Fury Beast 16GB 3600MHZ – (KF436C18BB/16),kingston 16gb ddr4 fury 3600mhz,$67.99 Inc. IVA,67.99,59.61,351.09,1188.15,51.39,https://www.tecnosmart.com.ec/producto/ram-kingston-fury-beast-16gb-ddr4-3600mhz-cl18-black-kf436c18bb-16/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,RAM,Memoria RAM DDR4 HyperX PRedATOR RGB 8GB 3200MHz – (HX432C16PB3A/8),hyperx 8gb ddr4 predator 3200mhz,$104.99 Inc. IVA,104.99,92.05,542.16,1834.74,79.36,https://www.tecnosmart.com.ec/producto/ssd-corsair-force-mp510-240gb-nvme-pcie/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,RAM,Memoria RAM DDR4 HP V6 Red 8GB 2666Mhz – (7EH61AA#ABM),hp 8gb ddr4 2666mhz,$92.99 Inc. IVA,92.99,81.53,480.19,1625.04,70.29,https://www.tecnosmart.com.ec/producto/ssd-adata-su630-480gb-2-5/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,RAM,Memoria RAM DDR4 SO-DIMM HP S1 Series 8GB 2666 Mhz – (7EH98AA#ABM),hp 8gb ddr4 sodimm 2666mhz,$92.99 Inc. IVA,92.99,81.53,480.19,1625.04,70.29,https://www.tecnosmart.com.ec/producto/ssd-adata-su630-240gb-2-5/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,RAM,Memoria RAM DDR4 SO-DIMM Kingston Value 8GB 2666Mhz – (KVR26S19S6/8),kingston 8gb ddr4 sodimm value 2666mhz,$35.99 Inc. IVA,35.99,31.55,185.85,628.94,27.2,https://www.tecnosmart.com.ec/producto/ram-ddr4-kingston-value-8gb-a-2666mhz-so-dimm/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,RAM,Memoria RAM DDR4 HyperX Fury 16GB 2666Mhz – (HX426C16FB4/16),hyperx 16gb ddr4 fury 2666mhz,$148.99 Inc. IVA,148.99,130.62,769.37,2603.66,112.62,https://www.tecnosmart.com.ec/producto/ram-ddr4-hyperx-fury-16gb-a-2666mhz/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,RAM,Memoria RAM DDR4 HyperX Predator RGB 8GB 3000MHz – (HX430C15PB3A/8),hyperx 8gb ddr4 predator 3000mhz,$108.99 Inc. IVA,108.99,95.55,562.81,1904.64,82.38,https://www.tecnosmart.com.ec/producto/ram-ddr4-hyperx-predator-rgb-8gb-a-3000mhz/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,RAM,Memoria RAM DDR4 HP V8 RGB 8GB 3200Mhz – (7EH85AA#ABM),hp 8gb ddr4 3200mhz,$96.99 Inc. IVA,96.99,85.03,500.85,1694.94,73.31,https://www.tecnosmart.com.ec/producto/ram-kingston-fury-predator-8gb-a-3200mhz/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,RAM,Memoria RAM DDR4 SO-DIMM HyperX Impact 16GB 2666Mhz – (KF426S15IB1/16),hyperx 16gb ddr4 sodimm 2666mhz,$152.99 Inc. IVA,152.99,134.13,790.03,2673.56,115.64,https://www.tecnosmart.com.ec/producto/ram-ddr4-hyperx-impact-16gb-a-2666mhz-so-dimm/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,RAM,Memoria RAM DDR4 HyperX Fury RGB 16GB 3000Mhz – (HX430C15FB3A/16),hyperx 16gb ddr4 fury 3000mhz,$209.99 Inc. IVA,209.99,184.1,1084.37,3669.66,158.73,https://www.tecnosmart.com.ec/producto/ram-ddr4-hyperx-fury-rgb-16gb-a-3000mhz/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,RAM,Memoria RAM DDR4 HyperX Fury RGB 3000Mhz – (HX430C15FB3/8),sin_clasificar,$112.99 Inc. IVA,112.99,99.06,583.47,1974.55,85.41,https://www.tecnosmart.com.ec/producto/ram-ddr4-hyperx-fury-rgb-a-3000mhz/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,RAM,Memoria RAM DDR4 HyperX Fury 16GB 3000Mhz – (HX430C16FB4/16),hyperx 16gb ddr4 fury 3000mhz,$152.99 Inc. IVA,152.99,134.13,790.03,2673.56,115.64,https://www.tecnosmart.com.ec/producto/ram-ddr4-hyperx-fury-16gb-a-3000mhz/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,RAM,Memoria RAM DDR4 HP V8 8GB 3000Mhz – (7EH82AA#ABM),hp 8gb ddr4 3000mhz,$112.99 Inc. IVA,112.99,99.06,583.47,1974.55,85.41,https://www.tecnosmart.com.ec/producto/ram-ddr4-hp-v8-8gb-a-3000mhz/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,RAM,Memoria RAM DDR4 HP V6 8GB 3200Mhz – (7EH67AA#ABM),hp 8gb ddr4 3200mhz,$80.99 Inc. IVA,80.99,71.01,418.22,1415.33,61.22,https://www.tecnosmart.com.ec/producto/ram-ddr4-hp-v6-8gb-a-3200mhz/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,RAM,Memoria RAM DDR4 HP V6 8GB 3000Mhz Blue – (7EH64AA#ABM),hp 8gb ddr4 3000mhz,$72.99 Inc. IVA,72.99,63.99,376.91,1275.53,55.17,https://www.tecnosmart.com.ec/producto/ram-ddr4-hp-v6-8gb-a-3000mhz-blue/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,RAM,Memoria RAM DDR4 Adata XPG Spectix D60G RGB 8GB 3200Mhz – (AX4U32008G16A-ST60),xpg 8gb ddr4 3200mhz,$59.99 Inc. IVA,59.99,52.6,309.78,1048.35,45.34,https://www.tecnosmart.com.ec/producto/ram-ddr4-adata-xpg-spectix-d60g-rgb-8gb-a-3200mhz/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,MONITOR LG ULTRAGEAR 24G411A-B 24″ FHD (1920X1080) – 144HZ – IPS – 1MS GTG – SRGB 99% – ANTI-GLARE – HDR10 – HDMI/DP – BLACK,lg 24g411a-b,$176.99 Inc. IVA,176.99,155.17,913.96,3092.97,133.78,https://www.tecnosmart.com.ec/producto/monitor-lg-ultragear-24g411a-b/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Monitor Asus ROG STRIX XG27ACMES | 27″ 2K 255Hz 0.3ms | G-SYNC | HDR,asus xg27acmes,$465.99 Inc. IVA,465.99,408.55,2406.33,8143.36,352.23,https://www.tecnosmart.com.ec/producto/monitor-asus-rog-strix-xg27acmes/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Monitor Asus TUF VG259QM5A | 24.5″ IPS Full HD 240Hz 0.3ms | 99% SRGB | G-Sync/FreeSync,asus vg259qm5a,$281.99 Inc. IVA,281.99,247.23,1456.17,4927.89,213.15,https://www.tecnosmart.com.ec/producto/monitor-asus-tuf-vg259qm5a/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Monitor Gigabyte GS27QA 27″ IPS 2K QHD | 180Hz | Plano,gigabyte gs27qa,$316.99 Inc. IVA,316.99,277.91,1636.9,5539.53,239.6,https://www.tecnosmart.com.ec/producto/monitor-gigabyte-gs27qa/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,SOPORTE PARA DOS MONITORES KMM-510 CON REGLETA INTEGRADA Y PUERTOS USB,sin_clasificar,$53.99 Inc. IVA,53.99,47.33,278.8,943.5,40.81,https://www.tecnosmart.com.ec/producto/soporte-para-dos-monitores-kmm-510-con-regleta-integrada-y-puertos-usb/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,SOPORTE HUANUO 2 BRAZOS VERTICAL para monitores DE 13 A 32″ (HNHM2),sin_clasificar,$109.99 Inc. IVA,109.99,96.43,567.98,1922.12,83.14,https://www.tecnosmart.com.ec/producto/soporte-huanuo-2-brazos-vertical-para-monitores-de-13-a-32-hnhm2/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,MONITOR ACER K202Q – 19.5″ HD (1600X900) – 75HZ – 5MS – 200 NITS – HDMI/VGA – BLACK (UM.IE0AA.004),acer k202q,$86.99 Inc. IVA,86.99,76.27,449.21,1520.19,65.75,https://www.tecnosmart.com.ec/producto/monitor-acer-k202q-19-5/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,MONITOR TEROS TE-1916S 19.5″ 1600X900 – 5MS – 75HZ – HDMI/VGA,teros te-1916s,$78.99 Inc. IVA,78.99,69.25,407.9,1380.38,59.71,https://www.tecnosmart.com.ec/producto/monitor-teros-te-1916s-19-5-1600x900-5ms-75hz-hdmi-vga/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,MONITOR MSI GAMING MAG 275QF – 27″ WQHD (2560X1440) IPS – 180HZ – 0.5MS GTG – HDMI/DP – BLACK (9S6-3CE21M-014),msi 275qf,$346.99 Inc. IVA,346.99,304.22,1791.82,6063.79,262.28,https://www.tecnosmart.com.ec/producto/monitor-msi-gaming-mag-275qf-27-wqhd-2560x1440-ips-180hz-0-5ms-gtg-hdmi-dp-black-9s6-3ce21m-014/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Monitor LG 29U511A-B ULTRAWIDE 29″ – IPS – 2560×1080 – HDMI – 100HZ – sRGB 99% – 5MS (GTG),lg 29u511a-b,$352.99 Inc. IVA,352.99,309.48,1822.81,6168.64,266.81,https://www.tecnosmart.com.ec/producto/monitor-lg-29u511a-b-ultrawide-29-ips-2560x1080-hdmi-100hz-srgb-99-5ms-gtg/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,MONITOR PORTATIL ENV 15.6″ FHD IPS – ULTRAFINO – USB C – BLACK,sin_clasificar,$72.99 Inc. IVA,72.99,63.99,376.91,1275.53,55.17,https://www.tecnosmart.com.ec/producto/monitor-portatil-env-15-6-fhd-ips-ultrafino-usb-c-black/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,MONITOR TEROS TE-2415S 24″ GAMING PLANO IPS | FHD | 120HZ 1ms | DP – HDMI – VGA,teros te-2415s,$191.99 Inc. IVA,191.99,168.32,991.42,3355.1,145.12,https://www.tecnosmart.com.ec/producto/monitor-teros-te-2415s-24-gaming-plano-ips-fhd-120hz-1ms-dp-hdmi-vga/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,MONITOR EMPRESARIAL ASUS VA279QGS – 27″ IPS FHD (1920X1080) – 120HZ – 1MS – HDMI/DP/VGA/USB – BLACK,asus va279qgs,$310.99 Inc. IVA,310.99,272.65,1605.92,5434.67,235.07,https://www.tecnosmart.com.ec/producto/monitor-empresarial-asus-va279qgs-27-ips-fhd-1920x1080-120hz-1ms-hdmi-dp-vga-usb-black/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,MONITOR PORTATIL ACER PM1 – 15.6″ FHD – 6MS – ULTRAFINO – MINI HDMI/USB C – BLACK (PM161Q),sin_clasificar,$132.99 Inc. IVA,132.99,116.6,686.75,2324.05,100.52,https://www.tecnosmart.com.ec/producto/monitor-portatil-acer-pm1-15-6-fhd-6ms-ultrafino-mini-hdmi-usb-c-black-pm161q/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,MONITOR MSI MAG 274QF X24 – 27″ WQHD (2560X1440) – FAST IPS – 0.5MS – 240HZ – HDMI/DP – BLACK (9S6-3CE41H-020),msi 274qf,$396.99 Inc. IVA,396.99,348.05,2050.02,6937.56,300.07,https://www.tecnosmart.com.ec/producto/monitor-msi-mag-274qf-x24-27-wqhd-2560x1440-fast-ips-0-5ms-240hz-hdmi-dp-black-9s6-3ce41h-020/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Monitor Samsung Gaming Odyssey G3 27 – FHD – 180HZ – Dp Hdmi – Black,sin_clasificar,$342.99 Inc. IVA,342.99,300.71,1771.17,5993.89,259.26,https://www.tecnosmart.com.ec/producto/monitor-samsung-gaming-odyssey-g3-27-fhd-180hz-dp-hdmi-black/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,MONITOR XIAOMI G24i – 23.8″ FHD (1920X1080) – 180HZ – 1MS GTG – HDMI/DP – BLACK (P24FCA-RGGL),xiaomi g24i,$259.99 Inc. IVA,259.99,227.94,1342.56,4543.43,196.52,https://www.tecnosmart.com.ec/producto/monitor-xiaomi-g24i-23-8-fhd-1920x1080-180hz-1ms-gtg-hdmi-dp-black-p24fca-rggl/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Monitor Gigabyte MO27Q28G OLED | 27″ 2K | 280Hz,gigabyte mo27q28g,$840.99 Inc. IVA,840.99,737.32,4342.79,14696.64,635.68,https://www.tecnosmart.com.ec/producto/monitor-gigabyte-mo27q28g-ga1-27-woled-2560x1440p-280hz-anti-reflection-0-03ms-gtg-hdr-true-black-500-hdmi-dp/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Monitor Gigabyte GS32Q 32″» SS-IPS QHD | 165Hz | Plano,gigabyte gs32q,$428.99 Inc. IVA,428.99,376.11,2215.26,7496.77,324.26,https://www.tecnosmart.com.ec/producto/monitor-gigabyte-gs32q-32-qhd-2560x1440-ss-ips-165hz-non-glare-ods-low-blue-light-hdmi-dp/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Monitor Gigabyte M27Q2 ICE 27″ IPS 2K QHD | OC 210Hz | Plano | Blanco,gigabyte m27q2,$467.99 Inc. IVA,467.99,410.3,2416.65,8178.31,353.74,https://www.tecnosmart.com.ec/producto/monitor-gigabyte-m27q2-ice-sa1-27-qhd-2560x1440p-ss-ips-1ms-gtg-200hz-oc-210hz-hdr400-non-glare-hdmi-dp-white/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Monitor Gigabyte GS25F2 24.5″ SS IPS FHD 200Hz 1ms,gigabyte gs25f2,$239.99 Inc. IVA,239.99,210.41,1239.28,4193.92,181.4,https://www.tecnosmart.com.ec/producto/monitor-gigabyte-gs25f2-25-24-5-fhd-1920x1080-200hz-non-glare-speaker-osd-low-blue-light-dci-p3-hdmi-dp/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Monitor Gigabyte GS27FA 27″ SS IPS FHD 180Hz 1ms,gigabyte gs27fa,$269.99 Inc. IVA,269.99,236.71,1394.2,4718.18,204.08,https://www.tecnosmart.com.ec/producto/monitor-gigabyte-gs27fa-27-fhd-1920x1080-ss-ips-180hz-non-glare-ods-low-blue-light-hdmi-1dp/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Monitor Gigabyte M28U 28″ SS IPS 4K200Hz 1ms,gigabyte 4k200hz,$965.99 Inc. IVA,965.99,846.91,4988.28,16881.06,730.16,https://www.tecnosmart.com.ec/producto/monitor-gigabyte-m28u-sa-28-superspeed-ips-4k-uhd-2ms-mprt-144hz-hdmi-2-1-dp-1-4-usb-c-black/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Monitor Gigabyte GS25F2A 24.5″ IPS FHD 240Hz,gigabyte gs25f2a,$267.99 Inc. IVA,267.99,234.95,1383.87,4683.23,202.57,https://www.tecnosmart.com.ec/producto/monitor-gigabyte-gs25f2a/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Monitor MSI MPG-491CQP-QD-OLED 49″ UltraWide Curvo,msi mpg-491cqp-,$1762.99 Inc. IVA,1762.99,1545.67,9103.9,30808.96,1332.59,https://www.tecnosmart.com.ec/producto/monitor-msi-mpg-491cqp-qd-oled-49/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Monitor Indurama Vortix Nova 27″ | IPS FHD 120Hz,sin_clasificar,$170.99 Inc. IVA,170.99,149.91,882.98,2988.12,129.25,https://www.tecnosmart.com.ec/producto/monitor-indurama-vortix-nova-27-fhd-ips-120hz-5ms-hdmidp-black-27mmnavn/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Monitor Indurama Vortix Nova 25″ Full HD 120Hz | HDMI+DP (25MIMNAVN ),sin_clasificar,$156.99 Inc. IVA,156.99,137.64,810.68,2743.46,118.66,https://www.tecnosmart.com.ec/producto/monitor-indurama-vortix-nova-25/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Monitor Asus VA249HG 24″ Full HD 120Hz | EyeCare | HDMI y VGA,asus va249hg,$235.99 Inc. IVA,235.99,206.9,1218.63,4124.02,178.38,https://www.tecnosmart.com.ec/producto/monitor-asus-va249hg-eye-care-23-8-fhd-1920x1080-120hz-99-srgb-1ms-mprt-hdmi-vga-black/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Monitor ASUS ProArt PA248QFV 24″ IPS WUXGA | 100HZ | HDR,asus pa248qfv,$368.99 Inc. IVA,368.99,323.5,1905.43,6448.25,278.91,https://www.tecnosmart.com.ec/producto/monitor-asus-proart-pa248qfv-24-ips-wuxga-1920x1080-100hz-hdr-10-dp-hdmi-usb-black/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Monitor Asus VA279HG 27″ Full HD 120Hz | EyeCare | HDMI y VGA,asus va279hg,$253.99 Inc. IVA,253.99,222.68,1311.58,4438.58,191.98,https://www.tecnosmart.com.ec/producto/monitor-asus-va279hg/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Monitor LG 20U401A-B 19.5″ | 1600×900 | HDMI y VGA,lg 20u401a-b,$94.99 Inc. IVA,94.99,83.28,490.52,1659.99,71.8,https://www.tecnosmart.com.ec/producto/monitor-lg-20u401a-b-19-5-1600x900-hdmi-vga/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Monitor Indurama Vortix Core 22 (21.5″) Full HD 100HZ | VGA/HDMI (22MIMNAVC),sin_clasificar,$136.99 Inc. IVA,136.99,120.1,707.4,2393.96,103.55,https://www.tecnosmart.com.ec/producto/monitor-indurama-vortix-core-22/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,MONITOR SAMSUNG LS24A608UCN – 24″ WQHD 2560X1440 – ULTRA-THIN – 5MS – 75HZ – HDMI/DP,samsung ls24a608ucn,$566.99 Inc. IVA,566.99,497.1,2927.88,9908.38,428.57,https://www.tecnosmart.com.ec/producto/monitor-samsung-ls24a608ucn-24-wqhd-2560x1440-ultra-thin-5ms-75hz-hdmi-dp/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Monitor Asus ProArt PA279CRV 27″ 4K | 99% DCI-P3 | 99% ADOBE RGB | HDR400,asus pa279crv,$638.99 Inc. IVA,638.99,560.22,3299.68,11166.61,482.99,https://www.tecnosmart.com.ec/producto/monitor-asus-proart-pa279crv-27-4k-uhd-3840x2160-99-dci-p3-99-adobe-rgb-dispalyhdr-400-dp-hdmi-type-c-usb-3-2/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,MONITOR GAMING ZOWIE XL2731K – 27″ FHD – 165HZ DYAC – 320 NITS – TN – HDMI2.0/DP 1.2 (9H.LKCLB-QBL),sin_clasificar,$497.99 Inc. IVA,497.99,436.6,2571.57,8702.57,376.42,https://www.tecnosmart.com.ec/producto/monitor-gaming-zowie-xl2731k-27-fhd-165hz-dyac-320-nits-tn-hdmi2-0-dp-1-2-9h-lkclb-qbl/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Soporte/Brazo para monitores Klip Xtreme KPM-310,sin_clasificar,$44.99 Inc. IVA,44.99,39.44,232.32,786.22,34.01,https://www.tecnosmart.com.ec/producto/soporte-brazo-para-monitores-klip-xtreme-kpm-310/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Soporte para monitor Klip Xtreme KMM-400 – Hasta 27″,sin_clasificar,$43.99 Inc. IVA,43.99,38.57,227.16,768.74,33.25,https://www.tecnosmart.com.ec/producto/soporte-klip-xtreme-kmm-400-para-monitores-13-27/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Soporte Klip Xtreme KMM-301 PARA MONITOR Y LAPTOP,sin_clasificar,$59.99 Inc. IVA,59.99,52.6,309.78,1048.35,45.34,https://www.tecnosmart.com.ec/producto/soporte-klip-xtreme-kmm-301-para-monitor-y-laptop/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Monitor E-Sports BenQ Zowie XL2411P – 24″,benq xl2411p,$350.99 Inc. IVA,350.99,307.72,1812.48,6133.69,265.3,https://www.tecnosmart.com.ec/producto/monitor-lg-22mn430h-b/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,MONITOR LG ULTRAGEAR 27G411A-B – 27″ FHD IPS (1920X1080P) – 1MS MBR – HDR10 – 144HZ OC – HDMI/DP,lg 27g411a-b,$213.99 Inc. IVA,213.99,187.61,1105.02,3739.56,161.75,https://www.tecnosmart.com.ec/producto/monitor-lg-ultragear-27g411a/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Monitor Portatil Asus ZenScreen MB166C | 15.6″ FHD IPS | USB-C/DP,asus mb166c,$209.99 Inc. IVA,209.99,184.1,1084.37,3669.66,158.73,https://www.tecnosmart.com.ec/producto/monitor-asus-zenscreen-mb166c/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,MONITOR GIGABYTE M27UP ICE SA1 – 27″ UHD (3840X2160P) SS IPS – 160HZ/320-HZ FHD – 1MS GTG – HDMI/DP – SPEAKER – HDR400 – NON-GLARE – WHITE,gigabyte m27up,$620.99 Inc. IVA,620.99,544.44,3206.73,10852.05,469.39,https://www.tecnosmart.com.ec/producto/monitor-gigabyte-m27up-ice/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,MONITOR MSI MAG 346CQ – 34″ UWQHD (3440X1440) – VA – 1MS (MPRT) – CURVED 1500R – 180HZ – 16:9 – HDR READY – HDMI/DP – BLACK (9S6-3DD71M-004),msi 346cq,$566.99 Inc. IVA,566.99,497.1,2927.88,9908.38,428.57,https://www.tecnosmart.com.ec/producto/monitor-msi-mag-346cq-34-uwqhd-3440x1440-va-1ms-mprt-curved-1500r-180hz-169-hdr-ready-hdmi-dp-black-9s6-3dd71m-004/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,Monitor XTRATECH XTM19 19.5″ HD+ 1600×900 – Entradas HDMI y VGA,xtratech xtm19,$76.99 Inc. IVA,76.99,67.5,397.57,1345.43,58.19,https://www.tecnosmart.com.ec/producto/monitor-xtratech-xtm19-19-5-hd-1600x900-entradas-hdmi-y-vga/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,MONITOR SAMSUNG GAMING ESSENTIAL S3 S36GD – 27″ FHD (1920X1080) – 100HZ – 4MS – D-SUB/HDMI – BLACK (S27D366GAN),samsung s36gd,$247.99 Inc. IVA,247.99,217.42,1280.6,4333.72,187.45,https://www.tecnosmart.com.ec/producto/monitor-samsung-gaming-essential-s3-s36gd-27-fhd-1920x1080-100hz-4ms-d-sub-hdmi-black-s27d366gan/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,MONITOR TEROS TE-2787G 27″ FHD CURVO – 180HZ – 2MS – DP/HDMI,teros te-2787g,$245.99 Inc. IVA,245.99,215.67,1270.27,4298.77,185.94,https://www.tecnosmart.com.ec/producto/monitor-teros-te-2787g-27-fhd-curvo-180hz-2ms-dp-hdmi/,2026-06-30,2026-08-05
Tecnosmart,Ecuador,USD,MONITOR,MONITOR GAMING MSI MAG 275CQF E18 – 27″ WQHD 2K(2560X1440) – CURVO 180HZ – 0.5MS (GTG) – HDR READY – HDMI 2.0b/DP 1.4a – BLACK (9S6-3CE91H-004),msi 275cqf,$354.99 Inc. IVA,354.99,311.23,1833.13,6203.59,268.33,https://www.tecnosmart.com.ec/producto/monitor-gaming-msi-mag-275cqf-e18-27-wqhd-2k2560x1440-curvo-180hz-0-5ms-gtg-hdr-ready-hdmi-2-0b-dp-1-4a-black-9s6-3ce91h-004/,2026-06-30,2026-08-05
